Name,Season Type,NBA ID,Year(s),Games,FG,FGA,FG Points,EFG%,EFG+,PAA,PAA/Game,PAR,PAR/Game,ShotSkill+,Volume Percentile,EFG Percentile,PAA/Game Percentile,PAR/Game Percentile,ShotSkill Percentile
Baron Davis,Post,1884,19992012,50,329,745,757,50.8,108.2,58.1,1.2,128.1,2.6,106.1,75,65,65,65,58
Lamar Odom,Post,1885,19992013,108,533,1110,1123,50.6,104.5,48.6,0.5,178.3,1.7,98.6,58,64,67,67,51
Jonathan Bender,Post,1886,19992010,25,40,97,93,47.9,104.5,4.0,0.2,13.3,0.5,104.7,14,62,57,57,59
Wally Szczerbiak,Post,1887,19992009,52,190,445,417,46.9,99.5,-2.4,0.0,45.6,0.9,106.1,45,51,52,52,69
Richard Hamilton,Post,1888,19992013,130,943,2148,1957,45.6,95.1,-103.1,-0.8,147.8,1.1,102.3,88,41,34,34,59
Andre Miller,Post,1889,19992016,66,328,736,679,46.1,95.1,-35.8,-0.5,55.7,0.8,96.8,61,39,36,36,45
Shawn Marion,Post,1890,19992015,106,617,1352,1305,48.3,99.4,-7.4,-0.1,170.2,1.6,96.2,70,52,56,56,47
Jason Terry,Post,1891,19992018,123,634,1438,1489,51.8,105.9,81.3,0.7,273.7,2.2,109.3,65,64,63,63,71
Corey Maggette,Post,1894,19992013,12,57,122,122,50.0,100.4,0.5,0.0,25.0,2.1,102.1,56,56,57,57,59
William Avery,Post,1895,19992002,2,3,6,7,58.3,126.4,1.5,0.7,2.2,1.1,123.0,4,94,70,70,94
Metta World Peace,Post,1897,19992017,85,430,1107,987,44.6,92.9,-76.2,-0.9,58.5,0.7,88.8,73,33,25,25,27
James Posey,Post,1899,19992011,65,152,361,393,54.4,111.7,41.6,0.6,90.4,1.4,100.4,23,73,67,67,56
Quincy Lewis,Post,1900,19992004,11,18,50,39,39.0,83.4,-7.8,-0.7,-1.6,-0.1,86.0,10,13,25,25,17
Jeff Foster,Post,1902,19992012,45,84,151,170,56.3,119.2,27.1,0.6,43.3,1.0,102.1,6,85,71,71,60
Kenny Thomas,Post,1903,19992010,23,90,170,180,52.9,110.2,16.5,0.7,38.4,1.7,108.5,41,78,74,74,71
Devean George,Post,1904,19992010,81,158,400,375,46.9,100.0,-0.6,0.0,42.1,0.5,95.3,18,53,51,51,47
Andrei Kirilenko,Post,1905,20012015,53,169,380,348,45.8,94.6,-19.8,-0.4,17.9,0.3,90.6,37,37,36,36,31
Jumaine Jones,Post,1908,19992007,24,55,134,118,44.0,95.4,-5.6,-0.2,9.8,0.4,87.0,20,38,39,39,25
Scott Padgett,Post,1909,19992007,24,32,79,75,47.5,100.0,0.0,0.0,9.3,0.4,90.2,5,52,52,52,28
Michael Ruffin,Post,1913,19992009,11,9,16,18,56.3,115.3,2.4,0.2,4.2,0.4,96.7,0,70,60,60,58
Evan Eschmeyer,Post,1915,19992003,3,3,7,6,42.9,90.4,-0.6,-0.2,0.2,0.1,83.9,2,57,53,53,44
Calvin Booth,Post,1916,19992009,10,17,40,34,42.5,91.6,-3.1,-0.3,1.4,0.1,91.7,10,26,38,38,31
Wang Zhi-zhi,Post,1917,20002005,8,10,24,24,50.0,107.7,1.7,0.2,4.0,0.5,103.7,3,72,57,57,64
Laron Profit,Post,1919,19992006,2,0,2,0,0.0,0.0,-1.9,-1.0,-1.7,-0.9,0.0,0,0,19,19,0
Gordan Giricek,Post,1921,20022008,29,70,165,160,48.5,101.0,1.5,0.1,16.2,0.6,106.8,27,53,53,53,70
Francisco Elson,Post,1922,20032012,26,36,62,72,58.1,121.3,12.6,0.5,17.7,0.7,123.0,2,94,66,66,91
Lee Nailon,Post,1924,20002006,9,27,59,54,45.8,98.3,-1.0,-0.1,4.1,0.5,97.5,26,45,46,46,43
Todd MacCulloch,Post,1928,19992003,33,78,147,156,53.1,114.2,19.4,0.6,33.4,1.0,99.8,11,77,69,69,47
Rodney Buford,Post,1934,19992005,15,17,44,39,44.3,96.1,-1.6,-0.1,3.5,0.2,99.2,7,43,53,53,50
Manu Ginobili,Post,1938,20022018,218,956,2209,2236,50.6,103.8,79.4,0.4,337.1,1.5,99.6,57,61,63,63,51
Eddie Robinson,Post,1944,19992004,14,36,72,73,50.7,109.6,6.4,0.5,15.2,1.1,118.7,17,67,66,66,86
Raja Bell,Post,1952,20002012,61,193,392,467,59.6,122.5,85.8,1.4,140.9,2.3,120.9,30,90,87,87,87
Lazaro Borrell,Post,1953,19992000,2,4,7,8,57.1,121.8,1.4,0.7,2.5,1.3,138.6,3,97,83,83,100
Ira Newble,Post,1956,20002008,3,3,5,7,70.0,140.6,2.1,0.7,2.8,0.9,146.1,2,60,68,68,60
Jermaine Jackson,Post,1983,19992006,3,2,5,4,40.0,85.9,-0.8,-0.3,-0.1,0.0,89.2,0,60,62,62,60
Kenyon Martin,Post,2030,20002015,112,579,1233,1162,47.1,99.3,-9.0,-0.1,124.3,1.1,98.1,57,49,43,43,48
Stromile Swift,Post,2031,20002009,7,21,46,42,45.7,96.7,-1.1,-0.2,3.4,0.5,97.0,27,45,45,45,46
Mike Miller,Post,2034,20002017,82,165,414,427,51.6,107.6,30.5,0.4,80.9,1.0,102.8,18,63,60,60,57
DerMarr Johnson,Post,2035,20002008,10,14,38,33,43.4,88.7,-4.0,-0.4,1.3,0.1,76.5,10,52,51,51,45
Chris Mihm,Post,2036,20002009,4,7,23,14,30.4,67.1,-6.9,-1.7,-4.9,-1.2,61.3,29,4,6,6,2
Jamal Crawford,Post,2037,20002020,74,370,959,846,44.1,89.0,-104.4,-1.4,12.5,0.2,95.9,76,27,20,20,46
Joel Przybilla,Post,2038,20002013,7,11,19,22,57.9,117.3,3.2,0.5,5.7,0.8,102.3,3,84,69,69,50
Keyon Dooling,Post,2039,20002013,58,106,240,245,51.0,105.6,12.9,0.2,39.9,0.7,106.1,13,62,60,60,64
Jerome Moiso,Post,2040,20002005,4,10,16,20,62.5,131.9,4.8,1.2,6.7,1.7,123.3,10,98,84,84,94
Etan Thomas,Post,2041,20012011,17,33,59,66,55.9,114.6,8.5,0.5,14.8,0.9,104.3,8,65,63,63,57
Courtney Alexander,Post,2042,20002003,5,7,16,15,46.9,98.9,-0.2,0.0,1.7,0.3,95.8,3,52,53,53,45
Hedo Turkoglu,Post,2045,20002015,104,378,939,857,45.6,95.0,-45.0,-0.4,59.7,0.6,95.1,47,41,39,39,43
Desmond Mason,Post,2046,20002010,16,77,186,155,41.7,89.7,-17.4,-1.1,0.4,0.0,94.5,68,31,28,28,42
Quentin Richardson,Post,2047,20002013,32,95,235,240,51.1,104.8,10.9,0.3,38.5,1.2,96.9,36,61,63,63,41
Jamaal Magloire,Post,2048,20002012,41,109,232,218,47.0,100.2,0.1,0.0,27.1,0.7,89.9,25,50,47,47,34
Speedy Claxton,Post,2049,20012009,29,50,117,100,42.7,90.3,-10.7,-0.4,2.9,0.1,99.5,10,29,41,41,55
Morris Peterson,Post,2050,20002011,32,85,186,199,53.5,112.4,22.3,0.7,40.5,1.3,109.7,24,69,64,64,70
DeShawn Stevenson,Post,2052,20002013,38,70,214,187,43.7,90.9,-18.8,-0.5,0.7,0.0,83.9,22,48,46,46,35
Jake Tsakalidis,Post,2054,20002007,7,12,26,24,46.2,96.3,-0.7,-0.1,3.1,0.4,95.9,8,41,46,46,44
Primoz Brezec,Post,2056,20012010,3,4,7,8,57.1,115.3,1.1,0.4,2.0,0.7,119.5,0,90,69,69,95
Mark Madsen,Post,2058,20002009,27,31,77,62,40.3,87.1,-9.3,-0.3,-1.3,0.0,76.1,4,46,49,49,26
Eduardo Najera,Post,2059,20002012,53,85,192,175,45.6,96.5,-7.4,-0.1,14.5,0.3,90.0,7,50,51,51,37
Jake Voskuhl,Post,2063,20002009,6,12,17,24,70.6,148.9,7.9,1.3,9.9,1.7,129.7,1,100,86,86,96
Eddie House,Post,2067,20002011,56,101,258,241,46.7,95.8,-10.0,-0.2,24.4,0.4,100.0,15,40,47,47,48
Olumide Oyedeji,Post,2071,20002003,3,4,5,8,80.0,171.8,3.3,1.1,3.8,1.3,136.3,0,100,87,87,100
Michael Redd,Post,2072,20002012,16,99,219,214,48.9,102.5,5.7,0.4,35.9,2.2,102.5,77,58,60,60,60
Brian Cardinal,Post,2073,20002012,9,14,31,33,53.2,109.8,2.9,0.3,6.5,0.7,112.9,13,31,33,33,47
Jabari Smith,Post,2074,20002005,2,1,2,2,50.0,110.2,0.2,0.1,0.4,0.2,129.5,0,77,58,58,99
Jason Hart,Post,2078,20002010,15,17,37,34,46.0,98.3,-1.0,-0.1,3.8,0.3,112.6,4,57,52,52,65
Daniel Santiago,Post,2091,20002005,1,1,2,2,50.0,108.3,0.2,0.2,0.4,0.4,86.4,1,70,55,55,20
Slava Medvedenko,Post,2098,20002007,31,51,107,102,47.7,103.6,3.7,0.1,13.8,0.4,112.9,9,56,55,55,73
Eddie Gill,Post,2109,20002009,6,5,16,11,34.4,70.6,-4.6,-0.8,-2.8,-0.5,68.2,1,1,28,28,1
Malik Allen,Post,2124,20012011,21,38,94,76,40.4,85.9,-12.9,-0.6,-1.5,-0.1,96.3,16,38,43,43,62
Ime Udoka,Post,2137,20032011,18,40,91,97,53.3,109.8,8.5,0.5,18.8,1.0,100.1,17,70,68,68,59
Kwame Brown,Post,2198,20012013,18,61,122,122,50.0,101.5,1.9,0.1,19.8,1.1,94.2,31,59,61,61,41
Tyson Chandler,Post,2199,20012020,70,193,341,386,56.6,117.0,56.2,0.8,92.8,1.3,98.2,17,81,75,75,50
Pau Gasol,Post,2200,20012019,136,812,1600,1635,51.1,104.2,65.8,0.5,270.0,2.0,104.5,69,64,65,65,64
Jason Richardson,Post,2202,20012015,37,231,497,557,56.0,114.8,72.4,2.0,127.4,3.4,108.7,77,80,88,88,75
Shane Battier,Post,2203,20012014,106,226,568,591,52.0,107.5,41.2,0.4,107.8,1.0,100.5,22,66,65,65,55
DeSagana Diop,Post,2205,20012013,23,33,54,66,61.1,123.7,12.7,0.6,21.5,0.9,104.5,2,94,69,69,63
Rodney White,Post,2206,20012005,5,4,16,8,25.0,55.1,-6.5,-1.3,-5.2,-1.0,55.5,9,1,12,12,2
Joe Johnson,Post,2207,20012018,119,703,1647,1564,47.5,96.4,-58.2,-0.5,143.6,1.2,103.1,77,43,41,41,59
Kedrick Brown,Post,2208,20012005,3,3,6,7,58.3,124.6,1.3,0.4,2.0,0.7,136.4,0,34,48,48,35
Vladimir Radmanovic,Post,2209,20012013,46,128,291,319,54.8,112.9,36.5,0.8,73.7,1.6,103.9,29,78,76,76,62
Richard Jefferson,Post,2210,20012018,131,535,1132,1134,50.1,104.1,45.7,0.3,178.4,1.4,100.1,42,60,61,61,53
Troy Murphy,Post,2211,20012013,1,1,1,3,150.0,315.3,2.0,2.0,2.2,2.2,296.7,0,100,96,96,100
Steven Hunter,Post,2212,20012010,18,27,54,54,50.0,103.0,1.7,0.1,7.8,0.4,93.5,3,67,60,60,47
Kirk Haston,Post,2213,20012003,1,1,1,2,100.0,214.7,1.1,1.1,1.2,1.2,275.6,0,100,86,86,100
Jason Collins,Post,2215,20012014,81,102,255,204,40.0,84.2,-38.1,-0.5,-9.1,-0.1,80.5,7,25,32,32,20
Zach Randolph,Post,2216,20012018,68,439,1005,882,43.9,90.0,-99.6,-1.5,13.6,0.2,92.1,84,28,20,20,35
Brendan Haywood,Post,2217,20012015,51,119,212,238,56.1,115.3,31.8,0.6,57.5,1.1,103.0,15,82,75,75,65
Jeryl Sasser,Post,2219,20012003,4,2,7,5,35.7,75.3,-1.6,-0.4,-0.8,-0.2,63.9,0,9,39,39,2
Brandon Armstrong,Post,2220,20012004,7,3,12,6,25.0,55.1,-4.9,-0.7,-3.9,-0.6,69.5,0,1,26,26,4
Gerald Wallace,Post,2222,20012015,26,87,191,193,50.5,104.3,8.1,0.3,26.4,1.0,94.8,41,68,71,71,43
Samuel Dalembert,Post,2223,20012015,25,72,143,144,50.4,102.6,3.7,0.1,20.4,0.8,94.2,25,56,55,55,44
Jamaal Tinsley,Post,2224,20012014,40,115,289,257,44.5,95.1,-14.2,-0.4,15.9,0.4,94.1,35,40,43,43,37
Tony Parker,Post,2225,20012019,226,1613,3501,3345,47.8,98.2,-60.0,-0.3,343.7,1.5,101.2,84,48,46,46,57
Mike James,Post,2229,20012014,27,54,127,116,45.7,96.7,-4.1,-0.2,8.6,0.3,95.1,18,45,47,47,39
Maurice Evans,Post,2230,20012012,53,106,237,252,53.2,108.4,19.3,0.4,49.5,0.9,103.9,16,65,64,64,62
Trenton Hassell,Post,2239,20012010,17,62,119,125,52.5,115.8,17.0,1.0,27.2,1.6,121.9,35,86,85,85,94
Gilbert Arenas,Post,2240,20012012,29,172,420,390,46.4,94.8,-21.0,-0.7,37.6,1.3,93.9,69,42,41,41,38
Brian Scalabrine,Post,2243,20012012,28,38,87,95,54.6,113.5,10.7,0.4,21.1,0.8,112.2,5,70,65,65,66
Mehmet Okur,Post,2246,20022012,67,207,499,469,47.0,98.3,-8.5,-0.1,37.6,0.6,99.3,37,49,46,46,54
Earl Watson,Post,2248,20012014,9,16,40,33,41.3,87.7,-5.0,-0.6,-0.9,-0.1,83.5,16,35,35,35,33
Jamison Brewer,Post,2249,20012005,1,0,2,0,0.0,0.0,-1.9,-1.9,-1.7,-1.7,0.0,0,0,7,7,0
Bobby Simmons,Post,2250,20012012,7,19,51,44,43.1,87.6,-6.4,-0.9,3.5,0.5,91.2,35,24,26,26,31
Loren Woods,Post,2254,20012008,2,2,4,4,50.0,104.4,0.2,0.1,0.7,0.3,86.0,2,29,39,39,26
Jarron Collins,Post,2260,20012011,19,19,50,38,38.0,79.6,-10.2,-0.5,-5.0,-0.3,83.8,3,35,43,43,39
Charlie Bell,Post,2294,20012011,7,17,45,39,43.3,87.0,-5.8,-0.8,3.1,0.4,76.5,32,30,31,31,9
Carlos Arroyo,Post,2306,20012011,30,38,98,76,38.8,79.5,-19.6,-0.7,-8.5,-0.3,93.3,5,13,31,31,38
Victor Alexander,Post,2349,19962002,1,0,1,0,0.0,0.0,-0.9,-0.9,-0.8,-0.8,0.0,0,0,19,19,0
Chris Andersen,Post,2365,20012017,67,137,217,274,63.1,128.2,60.1,0.9,84.7,1.3,111.3,5,86,76,76,68
Mike Wilks,Post,2366,20022010,2,1,2,3,75.0,158.2,1.1,0.6,1.3,0.7,145.1,0,100,67,67,100
Yao Ming,Post,2397,20022011,28,195,376,390,51.9,107.4,27.4,1.0,64.2,2.3,109.8,72,61,59,59,69
Mike Dunleavy,Post,2399,20022017,30,95,198,241,60.9,123.7,46.1,1.5,69.8,2.3,117.7,33,86,86,86,82
Drew Gooden,Post,2400,20022016,61,228,508,468,46.1,94.6,-26.9,-0.4,31.9,0.5,100.2,42,41,40,40,56
Nikoloz Tskitishvili,Post,2401,20022006,2,0,3,0,0.0,0.0,-3.0,-1.5,-2.4,-1.2,0.0,0,0,14,14,0
Nene Hilario,Post,2403,20022019,87,326,615,652,53.0,107.0,43.7,0.5,116.4,1.3,100.9,35,62,57,57,52
Amar'e Stoudemire,Post,2405,20022016,76,522,1019,1048,51.4,105.7,56.3,0.7,170.1,2.2,102.7,69,67,77,77,62
Caron Butler,Post,2406,20022016,65,273,685,595,43.4,89.9,-66.9,-1.0,21.4,0.3,93.5,57,29,24,24,40
Jared Jeffries,Post,2407,20022013,23,53,121,110,45.5,93.1,-8.3,-0.4,8.8,0.4,82.0,19,44,42,42,21
Melvin Ely,Post,2408,20022014,6,4,15,8,26.7,55.1,-6.5,-1.1,-4.9,-0.8,67.2,1,1,19,19,3
Marcus Haislip,Post,2409,20022010,2,5,7,10,71.4,152.0,3.4,1.7,4.2,2.1,165.8,15,100,95,95,100
Fred Jones,Post,2410,20022009,32,56,141,138,48.9,103.2,3.3,0.1,20.9,0.7,101.2,15,53,54,54,49
Bostjan Nachbar,Post,2411,20022008,16,44,104,107,51.4,107.0,7.0,0.4,14.0,0.9,98.2,33,63,61,61,46
Jiri Welsch,Post,2412,20022006,7,13,27,27,50.0,108.8,2.1,0.3,4.9,0.7,108.6,14,74,70,70,76
Juan Dixon,Post,2413,20022009,18,49,124,111,44.8,92.0,-9.6,-0.5,3.2,0.2,98.4,33,33,36,36,49
Ryan Humphrey,Post,2415,20022005,1,1,1,2,100.0,220.4,1.1,1.1,1.2,1.2,176.1,0,100,87,87,100
Kareem Rush,Post,2416,20022010,28,41,107,106,49.5,108.0,7.7,0.3,17.9,0.6,107.1,11,71,66,66,73
Qyntel Woods,Post,2417,20022006,2,3,9,6,33.3,70.3,-2.5,-1.3,-1.5,-0.7,65.6,13,5,16,16,2
Casey Jacobsen,Post,2418,20022008,4,2,10,6,30.0,63.3,-3.5,-0.9,-2.3,-0.6,54.6,1,2,22,22,1
Tayshaun Prince,Post,2419,20022016,140,618,1447,1339,46.3,96.0,-56.8,-0.4,107.8,0.8,96.8,57,45,44,44,45
Nenad Krstic,Post,2420,20042011,26,112,222,224,50.5,102.1,4.4,0.2,41.5,1.6,108.3,42,58,59,59,69
Frank Williams,Post,2421,20022005,4,6,22,16,36.4,80.1,-4.0,-1.0,-2.1,-0.5,74.4,23,11,18,18,7
John Salmons,Post,2422,20022015,21,92,234,202,43.2,87.0,-30.3,-1.4,1.4,0.1,86.3,59,22,12,12,20
Roger Mason Jr.,Post,2427,20022014,23,46,125,114,45.6,93.8,-7.8,-0.3,5.9,0.3,96.8,25,47,45,45,60
Dan Gadzuric,Post,2429,20022012,8,19,30,38,63.3,128.8,8.6,1.1,13.1,1.6,123.2,9,84,75,75,73
Carlos Boozer,Post,2430,20022015,83,583,1208,1166,48.3,99.3,-7.6,-0.1,113.8,1.4,101.6,81,52,54,54,57
Flip Murray,Post,2436,20022010,42,109,322,241,37.4,75.6,-77.7,-1.8,-29.3,-0.7,72.5,40,8,11,11,7
Matt Barnes,Post,2440,20032017,89,233,583,550,47.2,96.2,-21.9,-0.2,46.9,0.5,87.4,30,47,49,49,31
Darius Songaila,Post,2443,20032011,17,46,95,92,48.4,101.4,0.9,0.1,9.2,0.5,102.6,22,46,50,50,58
Rasual Butler,Post,2446,20022016,36,55,135,140,51.9,106.6,8.8,0.2,24.4,0.7,105.5,11,65,61,61,64
Tamar Slay,Post,2447,20022005,5,2,9,5,27.8,59.7,-3.3,-0.7,-2.4,-0.5,60.8,0,6,30,30,3
Luis Scola,Post,2449,20072017,47,163,359,331,46.1,92.9,-25.2,-0.5,20.7,0.4,95.4,39,39,40,40,46
J.R. Bremer,Post,2452,20022004,10,16,56,40,35.7,75.3,-13.1,-1.3,-6.4,-0.6,70.5,25,9,15,15,3
Jannero Pargo,Post,2457,20022015,34,83,229,206,45.0,92.9,-15.6,-0.5,12.0,0.4,92.8,31,34,35,35,37
Maurice Carter,Post,2466,20032004,1,0,1,0,0.0,0.0,-0.9,-0.9,-0.8,-0.8,0.0,0,0,21,21,0
Pat Burke,Post,2469,20022007,11,9,16,19,59.4,123.4,3.6,0.3,5.7,0.5,124.4,0,92,62,62,83
Smush Parker,Post,2470,20022008,12,26,85,57,33.5,67.5,-27.3,-2.3,-11.9,-1.0,62.7,34,5,5,5,2
Devin Brown,Post,2484,20022010,26,38,100,90,45.0,95.6,-4.9,-0.2,5.4,0.2,91.9,11,42,48,48,40
Reggie Evans,Post,2501,20022015,37,52,117,104,44.4,91.6,-9.7,-0.3,4.0,0.1,80.4,5,39,46,46,18
LeBron James,Post,2544,20032020,239,2457,5007,5284,52.8,106.7,336.8,1.4,955.4,4.0,104.1,97,67,74,74,63
Darko Milicic,Post,2545,20032013,13,22,45,44,48.9,101.0,0.7,0.1,4.1,0.3,104.7,14,71,78,78,72
Carmelo Anthony,Post,2546,20032020,72,616,1486,1311,44.1,90.3,-140.4,-2.0,32.0,0.4,92.7,94,30,22,22,37
Chris Bosh,Post,2547,20032016,89,515,1088,1084,49.8,102.4,26.5,0.3,138.4,1.6,104.6,72,58,60,60,65
Dwyane Wade,Post,2548,20032019,177,1450,3062,3003,49.0,100.5,12.2,0.1,405.3,2.3,103.8,90,53,55,55,62
Chris Kaman,Post,2549,20032016,17,62,112,124,55.4,111.4,12.7,0.7,33.7,2.0,107.5,31,74,75,75,73
Kirk Hinrich,Post,2550,20032016,65,268,626,628,50.2,102.4,14.6,0.2,90.8,1.4,105.9,51,55,53,53,66
T.J. Ford,Post,2551,20032012,18,86,188,181,48.1,98.8,-2.3,-0.1,19.6,1.1,112.2,60,47,49,49,61
Michael Sweetney,Post,2552,20032007,10,21,47,42,44.7,92.4,-3.8,-0.4,4.1,0.4,89.9,17,35,36,36,31
Jarvis Hayes,Post,2553,20032010,13,24,76,60,39.5,81.6,-13.5,-1.0,-7.2,-0.6,81.4,25,14,15,15,13
Mickael Pietrus,Post,2554,20032013,69,160,376,404,53.7,109.3,35.3,0.5,84.8,1.2,99.0,22,69,71,71,56
Nick Collison,Post,2555,20042018,80,164,294,331,56.3,116.3,45.7,0.6,78.7,1.0,109.3,9,72,70,70,67
Marcus Banks,Post,2556,20032011,12,20,47,45,47.9,100.9,0.3,0.0,5.0,0.4,103.7,11,62,57,57,71
Luke Ridnour,Post,2557,20032015,22,67,165,145,43.9,89.5,-17.0,-0.8,2.8,0.1,99.6,38,29,29,29,52
David West,Post,2561,20032018,117,537,1128,1082,48.0,97.5,-27.4,-0.2,103.8,0.9,105.7,49,44,36,36,67
Sasha Pavlovic,Post,2562,20032013,39,95,246,217,44.1,91.0,-21.3,-0.5,-1.4,0.0,85.7,28,28,27,27,22
Dahntay Jones,Post,2563,20032017,48,78,174,166,47.7,96.8,-5.2,-0.1,17.6,0.4,91.3,12,49,49,49,37
Boris Diaw,Post,2564,20032017,118,448,889,944,53.1,107.3,63.9,0.5,195.0,1.7,105.8,37,70,73,73,67
Zoran Planinic,Post,2565,20032006,3,0,3,0,0.0,0.0,-2.8,-0.9,-2.4,-0.8,0.0,0,0,21,21,0
Travis Outlaw,Post,2566,20032014,6,21,66,46,34.9,70.3,-19.4,-3.2,-10.6,-1.8,75.3,61,3,1,1,7
Brian Cook,Post,2567,20032012,23,33,94,75,39.9,81.7,-16.7,-0.7,-3.0,-0.1,82.8,14,16,26,26,19
Carlos Delfino,Post,2568,20042013,36,72,192,178,46.4,94.8,-9.8,-0.3,10.9,0.3,90.2,23,40,41,41,31
Kendrick Perkins,Post,2570,20032018,132,290,578,580,50.2,102.6,15.4,0.1,87.3,0.7,98.6,13,60,61,61,56
Leandro Barbosa,Post,2571,20032017,110,358,819,803,49.0,99.9,0.3,0.0,115.5,1.0,95.6,34,50,50,50,42
Josh Howard,Post,2572,20032013,66,359,816,764,46.8,95.3,-35.9,-0.5,80.9,1.2,97.1,67,49,50,50,53
Jason Kapono,Post,2574,20032012,9,39,70,93,66.4,137.3,25.3,2.8,32.1,3.6,140.1,42,94,90,90,98
Luke Walton,Post,2575,20032013,80,145,345,322,46.7,95.7,-14.7,-0.2,30.7,0.4,92.0,13,45,47,47,36
Steve Blake,Post,2581,20032016,48,88,221,228,51.6,106.4,13.5,0.3,40.0,0.8,104.8,17,68,69,69,67
Willie Green,Post,2584,20032015,32,74,177,159,44.9,92.4,-13.2,-0.4,7.2,0.2,98.3,25,32,33,33,52
Zaza Pachulia,Post,2585,20032019,68,121,273,242,44.3,88.7,-30.3,-0.4,4.6,0.1,87.7,10,34,38,38,33
Keith Bogans,Post,2586,20032014,31,55,148,151,51.0,106.0,8.3,0.3,23.1,0.7,95.5,17,67,63,63,51
Matt Bonner,Post,2588,20042016,68,90,224,229,51.1,104.8,10.3,0.2,36.1,0.5,106.1,5,66,61,61,66
Mo Williams,Post,2590,20032016,59,220,538,514,47.8,96.9,-16.8,-0.3,60.5,1.0,107.9,49,48,49,49,71
James Jones,Post,2592,20032017,124,173,428,450,52.6,107.5,30.9,0.2,88.6,0.7,106.3,8,62,61,61,63
Kyle Korver,Post,2594,20032020,130,367,879,973,55.4,111.3,99.5,0.8,204.9,1.6,110.9,33,76,74,74,76
Brandon Hunter,Post,2599,20032005,1,1,1,2,100.0,220.4,1.1,1.1,1.2,1.2,176.1,0,100,87,87,100
Marquis Daniels,Post,2605,20032013,47,105,234,215,45.9,96.1,-8.9,-0.2,21.2,0.5,91.9,18,40,42,42,34
Udonis Haslem,Post,2617,20032020,138,332,691,664,48.1,98.5,-9.6,-0.1,81.7,0.6,101.8,18,49,50,50,55
Quinton Ross,Post,2624,20042011,12,39,73,78,53.4,107.3,5.3,0.4,20.0,1.7,117.3,28,74,68,68,88
Ronald Dupree,Post,2648,20032011,4,2,7,4,28.6,58.7,-2.8,-0.7,-2.0,-0.5,49.6,0,0,30,30,0
Josh Davis,Post,2668,20032012,1,0,1,0,0.0,0.0,-1.0,-1.0,-0.9,-0.9,0.0,0,0,19,19,0
Linton Johnson,Post,2669,20032009,2,1,2,2,50.0,100.8,0.0,0.0,0.3,0.1,85.4,0,59,57,57,17
Matt Carroll,Post,2679,20032013,2,2,3,4,66.7,134.5,1.0,0.5,1.4,0.7,146.1,0,73,66,66,45
Josh Powell,Post,2694,20052014,27,19,47,39,41.5,84.5,-7.3,-0.3,-1.1,0.0,87.9,0,29,45,45,37
Dwight Howard,Post,2730,20042020,95,626,1069,1252,58.6,119.0,199.0,2.1,330.7,3.5,109.0,65,88,92,92,73
Emeka Okafor,Post,2731,20042018,7,20,32,40,62.5,130.7,9.3,1.3,12.1,1.7,135.5,18,97,94,94,97
Ben Gordon,Post,2732,20042015,29,186,461,435,47.2,96.1,-17.7,-0.6,39.7,1.4,99.4,84,40,33,33,50
Shaun Livingston,Post,2733,20042019,126,331,653,664,50.8,101.0,6.4,0.1,96.7,0.8,107.8,21,56,56,56,73
Devin Harris,Post,2734,20042019,61,216,479,461,48.1,97.7,-10.5,-0.2,58.2,1.0,98.4,41,46,47,47,51
Josh Childress,Post,2735,20042014,7,22,42,44,52.4,108.3,3.4,0.5,7.9,1.1,91.8,29,77,71,71,33
Luol Deng,Post,2736,20042019,62,380,835,817,48.9,100.8,6.2,0.1,98.4,1.6,105.3,78,55,57,57,66
Rafael Araujo,Post,2737,20042007,4,3,8,6,37.5,77.6,-1.7,-0.4,-1.2,-0.3,73.7,0,7,34,34,5
Andre Iguodala,Post,2738,20042020,145,566,1238,1296,52.3,105.5,69.1,0.5,227.5,1.6,99.7,47,64,63,63,54
Andris Biedrins,Post,2740,20042014,11,27,37,54,73.0,150.9,18.2,1.7,20.7,1.9,125.6,10,100,92,92,97
Kris Humphries,Post,2743,20042017,15,31,69,67,48.6,99.1,-0.5,0.0,6.6,0.4,101.3,19,44,51,51,58
Al Jefferson,Post,2744,20042018,21,121,245,242,49.4,100.8,1.7,0.1,35.9,1.7,106.5,63,55,59,59,66
Kirk Snyder,Post,2745,20042008,2,1,3,2,33.3,68.9,-0.9,-0.5,-0.7,-0.4,56.3,0,3,31,31,2
Josh Smith,Post,2746,20042018,73,397,932,840,45.1,92.5,-67.3,-0.9,45.7,0.6,90.5,74,33,27,27,30
JR Smith,Post,2747,20042020,130,512,1280,1312,51.3,103.2,42.4,0.3,199.8,1.5,101.2,57,55,57,57,56
Dorell Wright,Post,2748,20042015,17,21,54,50,46.3,92.9,-3.9,-0.2,3.4,0.2,91.6,6,33,38,38,33
Jameer Nelson,Post,2749,20042018,44,237,532,547,51.4,105.6,29.3,0.7,93.2,2.1,104.7,69,63,64,64,65
Delonte West,Post,2753,20042012,57,189,428,426,49.8,101.8,7.3,0.1,60.2,1.1,102.2,39,57,56,56,57
Tony Allen,Post,2754,20042018,94,256,573,517,45.1,92.3,-42.8,-0.5,22.7,0.2,84.7,27,33,34,34,19
Kevin Martin,Post,2755,20042016,21,79,203,185,45.6,93.0,-13.9,-0.7,9.7,0.5,92.5,53,28,26,26,29
